#s_m,x_m,y_m, psi_rad, kappa_radpm,vx_mps, ax_mps2,heading,ld_m
268.3812034,50.1135231,37.6712868,5.1672148,0.0339713,8.0,0.0,-1.1126625563389922,0.6
268.5811894,50.2019727,37.4919219,5.1737415,0.0313005,8.0,0.0,-1.1064027226258104,0.6
268.7811754,50.2915437,37.3131135,5.1797345,0.0286328,8.0,0.0,-1.1006768134365201,0.6
268.9811614,50.3821359,37.1348232,5.185194,0.025967,8.0,0.0,-1.0954832568130768,0.6
269.1811474,50.4736534,36.9570047,5.1901207,0.0233029,8.0,0.0,-1.0908234495962217,0.6
269.3811334,50.5659999,36.7796119,5.1945147,0.0206388,8.0,0.0,-1.0866956451691623,0.6
269.5811194,50.6590727,36.6026116,5.1983757,0.0179755,8.0,0.0,-1.083100604732002,0.6
269.7811054,50.7527892,36.425932,5.2017044,0.0153126,8.0,0.0,-1.0800387608577142,0.6
269.9810914,50.8470406,36.2495507,5.2045004,0.0126494,8.0,0.0,-1.077508622212943,0.6
270.1810774,50.9417382,36.073408,5.2067637,0.0099848,8.0,0.0,-1.0755123051494393,0.6
270.3810634,51.036792,35.8974459,5.2084939,0.0073178,8.0,0.0,-1.0740486287433466,0.6
270.5810494,51.1320922,35.7216435,5.2096905,0.0046496,8.0,0.0,-1.0731187839778424,0.6
270.7810354,51.2275706,35.5459026,5.2103532,0.0019769,8.0,0.0,-1.072723144077893,0.6
270.9810214,51.323109,35.370217,5.2104812,-0.0006979,8.0,0.0,-1.0728632205287907,0.6
271.1810074,51.4186228,35.194518,5.210074,-0.0033753,8.0,0.0,-1.0735379436396983,0.6
271.3809934,51.5140253,35.0187412,5.2091309,-0.0060562,8.0,0.0,-1.074749590441854,0.6
271.5809793,51.6091994,34.8428773,5.2076516,-0.0087393,8.0,0.0,-1.0764971940443129,0.6
271.7809653,51.7040856,34.666811,5.2056351,-0.0114261,8.0,0.0,-1.0787821873723038,0.6
271.9809513,51.7985571,34.490551,5.2030812,-0.0141157,8.0,0.0,-1.081605396502737,0.6
272.1809373,51.8925306,34.314025,5.1999891,-0.0168085,8.0,0.0,-1.0849667952216626,0.6
272.3809233,51.9859186,34.1371682,5.1963578,-0.0195049,8.0,0.0,-1.0888674556516904,0.6
272.5809093,52.0785986,33.9599818,5.1921877,-0.0222043,8.0,0.0,-1.093308315405241,0.6
272.7808953,52.1705127,33.7823433,5.1874765,-0.0249066,8.0,0.0,-1.0982892986636752,0.6
272.9808813,52.2615275,33.6042753,5.1822252,-0.0276124,8.0,0.0,-1.1038115012168463,0.6
273.1808673,52.3515579,33.4257068,5.1764324,-0.0303223,8.0,0.0,-1.109875401566881,0.6
273.3808533,52.4405119,33.2465794,5.1700965,-0.0330376,8.0,0.0,-1.116482723599115,0.6
273.5808393,52.5282635,33.0669028,5.1632185,-0.0357564,8.0,0.0,-1.1236330510009158,0.6
273.7808253,52.6147491,32.8865596,5.1557949,-0.0384768,8.0,0.0,-1.1313284317694725,0.6
273.9808113,52.6998317,32.7055831,5.147828,-0.0412018,8.0,0.0,-1.1395677912244653,0.6
274.1807973,52.783421,32.5239102,5.1393156,-0.043931,8.0,0.0,-1.1483542553234505,0.6
274.3807833,52.8654172,32.3414957,5.1302561,-0.0466667,8.0,0.0,-1.1576861793113717,0.6
274.5807693,52.9456938,32.1583554,5.1206506,-0.0494069,8.0,0.0,-1.1675670381813041,0.6
274.7807552,53.0241738,31.9743913,5.1104939,-0.052158,8.0,0.0,-1.1779984588016712,0.6
274.9807412,53.1007206,31.7896426,5.0997877,-0.0549161,8.0,0.0,-1.1889806707016524,0.6
275.1807272,53.1752346,31.6040626,5.0885292,-0.0576806,8.0,0.0,-1.200516614109943,0.6
275.3807132,53.2476068,31.4176252,5.0767161,-0.060456,8.0,0.0,-1.212606157727052,0.6
275.5806992,53.3177114,31.230349,5.0643488,-0.0632377,8.0,0.0,-1.2252534484189068,0.6
275.7806852,53.3854517,31.042174,5.0514219,-0.0660346,8.0,0.0,-1.2384597394326213,0.6
275.9806712,53.4506957,30.8531364,5.0379357,-0.0688418,8.0,0.0,-1.252227024380036,0.6
276.1806572,53.5133312,30.6632181,5.0238871,-0.0716602,8.0,0.0,-1.266557760020049,0.6
276.3806432,53.5732403,30.4724166,5.0092726,-0.0744966,8.0,0.0,-1.2814567502256056,0.6
276.5806292,53.630298,30.2807508,4.9940903,-0.0773421,8.0,0.0,-1.2969243456316442,0.6
276.7806152,53.6843854,30.0882218,4.9783359,-0.0802169,8.0,0.0,-1.3129667137907097,0.6
276.9806012,53.7353777,29.8948486,4.9620049,-0.0831068,8.0,0.0,-1.3295866014214752,0.6
277.1805872,53.783148,29.7006598,4.9450948,-0.0860192,8.0,0.0,-1.3467896393820307,0.6
277.3805732,53.8275708,29.5056778,4.9275986,-0.0889624,8.0,0.0,-1.3645812062085287,0.6
277.5805592,53.8685212,29.3099197,4.9095109,-0.0919187,8.0,0.0,-1.3829650717084023,0.6
277.7805451,53.9058598,29.113475,4.8908293,-0.0949353,8.0,0.0,-1.4019504551233388,0.6
277.9805311,53.9394671,28.9163288,4.8715389,-0.0979783,8.0,0.0,-1.421544283231309,0.6
278.1805171,53.969203,28.7185776,4.8516426,-0.1009856,8.0,0.0,-1.4417391566997644,0.6
278.3805031,53.9949391,28.5202697,4.83115,-0.1039709,8.0,0.0,-1.4625334292164514,0.6
278.5804891,54.0165509,28.3214269,4.8100538,-0.1069826,8.0,0.0,-1.483934064808916,0.6
278.7804751,54.0338955,28.12225,4.7883403,-0.1102278,8.0,0.0,-1.5059768707077519,0.6
278.9804611,54.0468504,27.9226687,4.7659676,-0.1134958,8.0,0.0,-1.5286534178071796,0.6
279.1804471,54.0552752,27.7228768,4.743062,-0.1146289,8.0,0.0,-1.551564841197609,0.6
279.3804331,54.0591206,27.5229481,4.7201969,-0.1140685,8.0,0.0,-1.5743811070269143,0.6
279.5804191,54.0584035,27.3229088,4.6974285,-0.1134693,8.0,0.0,-1.5970183468757646,0.6
279.7804051,54.0531615,27.1230463,4.6749866,-0.1110332,8.0,0.0,-1.619223257421254,0.6
279.9803911,54.0434796,26.9232746,4.6530164,-0.1086714,8.0,0.0,-1.6409589305225893,0.6
280.1803771,54.0294598,26.7237839,4.631511,-0.1064236,8.0,0.0,-1.662242760797189,0.6
280.3803631,54.0111985,26.5246469,4.6104459,-0.1042618,8.0,0.0,-1.6830963827563148,0.6
280.5803491,53.9887834,26.3258866,4.5898023,-0.1021594,8.0,0.0,-1.7035268522406257,0.6
280.7803351,53.9623216,26.1276939,4.5695829,-0.1000876,8.0,0.0,-1.7235436950801142,0.6
280.980321,53.9318911,25.9300246,4.5497684,-0.0980655,8.0,0.0,-1.7431567194054134,0.6
281.180307,53.8975924,25.733005,4.5303541,-0.0961011,8.0,0.0,-1.762375650167847,0.6
281.380293,53.8595149,25.5366868,4.5113285,-0.0941803,8.0,0.0,-1.781212625834373,0.6
281.580279,53.81774,25.341091,4.4926801,-0.0923009,8.0,0.0,-1.7996714132668414,0.6
281.780265,53.7723717,25.1463414,4.4744093,-0.0904426,8.0,0.0,-1.8177588828268167,0.6
281.980251,53.7234815,24.9524165,4.456504,-0.088621,8.0,0.0,-1.8354833199880478,0.6
282.180237,53.6711641,24.7593965,4.4389599,-0.0868359,8.0,0.0,-1.852848984419354,0.6
282.380223,53.615504,24.5673181,4.4217705,-0.0850782,8.0,0.0,-1.869865022400197,0.6
282.580209,53.5565789,24.376199,4.4049281,-0.083351,8.0,0.0,-1.886533798256354,0.6
282.780195,53.4944833,24.1861097,4.3884319,-0.0816338,8.0,0.0,-1.9028595271453566,0.6
282.980181,53.4292882,23.9970462,4.3722756,-0.0799417,8.0,0.0,-1.9188479087164065,0.6
283.180167,53.3610798,23.8090521,4.3564555,-0.0782709,8.0,0.0,-1.9345007208157252,0.6
283.380153,53.2899381,23.6221509,4.3409682,-0.0766167,8.0,0.0,-1.949824024905405,0.6
283.580139,53.2159386,23.4363559,4.3258091,-0.0749849,8.0,0.0,-1.9648194940073545,0.6
283.780125,53.1391641,23.2516978,4.3109759,-0.0733609,8.0,0.0,-1.9794915579605075,0.6
283.980111,53.0596874,23.0681831,4.2964656,-0.0717544,8.0,0.0,-1.9938412683166356,0.6
284.1800969,52.9775854,22.8858273,4.2822749,-0.0701618,8.0,0.0,-2.0078736518722615,0.6
284.3800829,52.8929331,22.7046424,4.268402,-0.0685795,8.0,0.0,-2.0215884915810864,0.6
284.5800689,52.8058045,22.5246367,4.254844,-0.0670128,8.0,0.0,-2.034989792640655,0.6
284.7800549,52.7162695,22.3458108,4.2415985,-0.0654512,8.0,0.0,-2.0480794675102114,0.6
284.9800409,52.6244036,22.1681763,4.2286644,-0.0639015,8.0,0.0,-2.0608596897359757,0.6
285.1800269,52.5302737,21.9917278,4.216039,-0.0623608,8.0,0.0,-2.073330628824649,0.6
285.3800129,52.4339506,21.8164667,4.2037212,-0.0608262,8.0,0.0,-2.085495264592314,0.6
285.5799989,52.3355061,21.6423963,4.1917097,-0.059302,8.0,0.0,-2.097354997837973,0.6
285.7799849,52.2349979,21.4694949,4.1800019,-0.0577806,8.0,0.0,-2.1089099926503354,0.6
285.9799709,52.1325036,21.2977748,4.1685983,-0.0562668,8.0,0.0,-2.1201630396446762,0.6
286.1799569,52.0280813,21.1272154,4.1574964,-0.0547586,8.0,0.0,-2.1311142714291513,0.6
286.3799429,51.9217968,20.9578087,4.1466959,-0.0532537,8.0,0.0,-2.1417646371171988,0.6
286.5799289,51.8137198,20.7895524,4.1361963,-0.0517553,8.0,0.0,-2.1521142726197766,0.6
286.7799149,51.7038978,20.6224093,4.1259952,-0.0502579,8.0,0.0,-2.1621654437533153,0.6
286.9799009,51.5924084,20.4563889,4.1160939,-0.0487651,8.0,0.0,-2.171918036683299,0.6
287.1798868,51.4793026,20.2914599,4.1064905,-0.0472753,8.0,0.0,-2.1813726496653527,0.6
287.3798728,51.3646414,20.127606,4.0971848,-0.0457868,8.0,0.0,-2.190529029635718,0.6
287.5798588,51.2484919,19.9648189,4.088177,-0.0443022,8.0,0.0,-2.1993887334091555,0.6
287.7798448,51.1308933,19.8030515,4.0794653,-0.0428173,8.0,0.0,-2.2079518068698922,0.6
287.9798308,51.011922,19.6423081,4.0710509,-0.0413347,8.0,0.0,-2.216218470002883,0.6
288.1798168,50.8916232,19.48255,4.0629326,-0.0398535,8.0,0.0,-2.2241882694156083,0.6
288.3798028,50.7700536,19.3237539,4.0551104,-0.0383724,8.0,0.0,-2.231862258047711,0.6
288.5797888,50.6472767,19.1659053,4.0475848,-0.0368932,8.0,0.0,-2.2392402266937665,0.6
288.7797748,50.5233266,19.0089517,4.0403543,-0.035413,8.0,0.0,-2.2463228163449505,0.6
288.9797608,50.3982763,18.8528903,4.0334203,-0.0339337,8.0,0.0,-2.253108782531937,0.6
289.1797468,50.2721672,18.6976778,4.0267819,-0.0324547,8.0,0.0,-2.2595995829764246,0.6
289.3797328,50.1450519,18.5432854,4.0204393,-0.030975,8.0,0.0,-2.265793843627763,0.6
289.5797188,50.01699,18.3896921,4.0143929,-0.029496,8.0,0.0,-2.271692628637819,0.6
289.7797048,49.8880132,18.2368437,4.0086418,-0.0280158,8.0,0.0,-2.27729513585106,0.6
289.9796908,49.7581897,18.0847292,4.0031872,-0.0265357,8.0,0.0,-2.2826022138711073,0.6
290.1796768,49.6275584,17.9333031,3.9980284,-0.0250551,8.0,0.0,-2.2876126854887944,0.6
290.3796627,49.4961687,17.7825319,3.9931658,-0.0235738,8.0,0.0,-2.2923273865289637,0.6
290.5796487,49.3640761,17.6323892,3.9885997,-0.0220924,8.0,0.0,-2.2967452132362776,0.6
290.7796347,49.2313117,17.4828205,3.9843296,-0.0206104,8.0,0.0,-2.3008672089553857,0.6
290.9796207,49.0979386,17.3338078,3.980356,-0.0191281,8.0,0.0,-2.3046925143442967,0.6
291.1796067,48.9639944,17.1853041,3.976679,-0.0176437,8.0,0.0,-2.3082210444751703,0.6
291.3795927,48.8295259,17.0372727,3.9732991,-0.0161572,8.0,0.0,-2.3114523077621114,0.6
291.5795787,48.6945851,16.8896824,3.9702167,-0.0146705,8.0,0.0,-2.314385951690421,0.6
291.7795647,48.5592039,16.7424799,3.9674315,-0.0131825,8.0,0.0,-2.3170224007504197,0.6
291.9795507,48.4234405,16.5956407,3.964944,-0.0116942,8.0,0.0,-2.3193607258708098,0.6
292.1795367,48.2873322,16.4491173,3.9627551,-0.0101876,8.0,0.0,-2.321398148706808,0.6
292.3795227,48.1509248,16.3028706,3.9608699,-0.0086655,8.0,0.0,-2.3231311757448925,0.6
292.5795087,48.0142691,16.1568658,3.9592892,-0.0071471,8.0,0.0,-2.324562906753027,0.6
292.7794947,47.8773968,16.0110486,3.9580034,-0.005711,8.0,0.0,-2.325704956945172,0.6
292.9794807,47.7403636,15.8653937,3.9570049,-0.0042746,8.0,0.0,-2.3265620260974207,0.6
293.1794667,47.6032042,15.7198548,3.9562819,-0.0030547,8.0,0.0,-2.327174177905006,0.6
293.3794527,47.4659548,15.5743989,3.955775,-0.002014,8.0,0.0,-2.327577008254373,0.6
293.5794386,47.3286505,15.4290022,3.9554762,-0.0010147,8.0,0.0,-2.327803609175126,0.6
293.7794246,47.1913088,15.2836319,3.9552934,-0.0008127,8.0,0.0,-2.327966556133545,0.6
293.9794106,47.0539457,15.1382864,3.9551511,-0.0006107,8.0,0.0,-2.3280890055453365,0.6
294.1793966,46.9165645,14.9929574,3.9550461,-0.0004635,8.0,0.0,-2.3281821288048556,0.6
294.3793826,46.7791693,14.8476407,3.9549637,-0.0003606,8.0,0.0,-2.3282542306074547,0.6
294.5793686,46.6417639,14.7023342,3.9549019,-0.0002599,8.0,0.0,-2.3283073651326536,0.6
294.7793546,46.5043504,14.5570346,3.9548561,-0.0001984,8.0,0.0,-2.3283469505090055,0.6
294.9793406,46.3669313,14.4117406,3.9548226,-0.0001368,8.0,0.0,-2.3283742146828095,0.6
295.1793266,46.2295081,14.2664502,3.9548012,-7.79e-05,8.0,0.0,-2.3283901293718654,0.6
295.3793126,46.0920826,14.121162,3.9547913,-2.11e-05,8.0,0.0,-2.3283943313555073,0.6
295.5792986,45.9546567,13.9758746,3.9547927,3.5e-05,8.0,0.0,-2.32838732150278,0.6
295.7792846,45.8172315,13.8305859,3.9548042,7.99e-05,8.0,0.0,-2.3283717110860684,0.6
295.9792706,45.6798088,13.6852953,3.9548247,0.0001249,8.0,0.0,-2.328346626603147,0.6
296.1792566,45.5423896,13.5400011,3.954854,0.0001666,8.0,0.0,-2.328313363764785,0.6
296.3792426,45.4049753,13.3947024,3.9548912,0.0002059,8.0,0.0,-2.3282719421484366,0.6
296.5792285,45.2675672,13.2493982,3.9549363,0.000245,8.0,0.0,-2.328223206943472,0.6
296.7792145,45.1301658,13.1040869,3.954989,0.000282,8.0,0.0,-2.328166901187101,0.6
296.9792005,44.9927729,12.9587682,3.9550491,0.000319,8.0,0.0,-2.3281029188087277,0.6
297.1791865,44.8553891,12.8134405,3.9551166,0.0003555,8.0,0.0,-2.328031808132756,0.6
297.3791725,44.7180157,12.6681031,3.9551913,0.0003915,8.0,0.0,-2.3279539521296346,0.6
297.5791585,44.5806538,12.5227552,3.9552732,0.0004276,8.0,0.0,-2.327868077019788,0.6
297.7791445,44.443304,12.3773951,3.9553624,0.000465,8.0,0.0,-2.3277749729581947,0.6
297.9791305,44.3059681,12.2320226,3.9554592,0.0005024,8.0,0.0,-2.327674557161926,0.6
298.1791165,44.1686466,12.0866361,3.9555635,0.0005411,8.0,0.0,-2.3275663256556247,0.6
298.3791025,44.0313408,11.9412347,3.9556757,0.0005807,8.0,0.0,-2.32745023741338,0.6
298.5790885,43.8940522,11.7958177,3.9557958,0.0006204,8.0,0.0,-2.3273261727779304,0.6
298.7790745,43.7567812,11.6503832,3.9559239,0.0006607,8.0,0.0,-2.327193805811697,0.6
298.9790605,43.6195298,11.5049309,3.95606,0.000701,8.0,0.0,-2.327053786357469,0.6
299.1790465,43.4822985,11.3594591,3.9562043,0.0007426,8.0,0.0,-2.326905202404237,0.6
299.3790325,43.3450889,11.213967,3.9563571,0.0007852,8.0,0.0,-2.3267484374490373,0.6
299.5790185,43.2079024,11.0684537,3.9565184,0.0008271,8.0,0.0,-2.3265833571397527,0.6
299.7790044,43.0707394,10.9229172,3.9566872,0.0008613,8.0,0.0,-2.32641063517471,0.6
299.9789904,42.933602,10.7773575,3.9568629,0.0008955,8.0,0.0,-2.3262316987721086,0.6
300.1789764,42.7964904,10.631773,3.957045,0.0009227,8.0,0.0,-2.3260473871689173,0.6
300.3789624,42.6594057,10.4861633,3.9572317,0.000945,8.0,0.0,-2.325858448821256,0.6
300.5789484,42.5223487,10.3405279,3.957423,0.0009689,8.0,0.0,-2.3256639632704608,0.6
300.7789344,42.3853197,10.1948655,3.9576206,0.0010077,8.0,0.0,-2.325462644356533,0.6
300.9789204,42.2483202,10.0491757,3.957826,0.0010464,8.0,0.0,-2.325253593689349,0.6
301.1789064,42.1113511,9.9034572,3.9580393,0.0010877,8.0,0.0,-2.3250353326190605,0.6
301.3788924,41.9744138,9.7577088,3.9582611,0.0011306,8.0,0.0,-2.3248099369362256,0.6
301.5788784,41.8375096,9.6119298,3.9584915,0.0011716,8.0,0.0,-2.3245758507040573,0.6
301.7788644,41.7006391,9.4661183,3.9587281,0.0011951,8.0,0.0,-2.324336638195707,0.6
301.9788504,41.5638038,9.3202744,3.9589695,0.0012185,8.0,0.0,-2.3240936166661035,0.6
302.1788364,41.4270039,9.1743972,3.9592133,0.0012053,8.0,0.0,-2.323853057638109,0.6
302.3788224,41.2902391,9.0284871,3.9594506,0.0011679,8.0,0.0,-2.323618859642441,0.6
302.5788084,41.1535085,8.882545,3.9596804,0.001132,8.0,0.0,-2.3233924129241172,0.6
302.7787944,41.0168111,8.7365721,3.9599046,0.00111,8.0,0.0,-2.3231703231067926,0.6
302.9787803,40.8801458,8.5905685,3.9601244,0.0010879,8.0,0.0,-2.3229530406774996,0.6
303.1787663,40.7435125,8.4445355,3.9603405,0.0010777,8.0,0.0,-2.3227369003290996,0.6
303.3787523,40.6069107,8.2984729,3.9605558,0.0010752,8.0,0.0,-2.322521927468386,0.6
303.5787383,40.4703398,8.1523804,3.9607705,0.0010736,8.0,0.0,-2.322307375440731,0.6
303.7787243,40.3338009,8.0062593,3.9609858,0.0010788,8.0,0.0,-2.3220916730995644,0.6
303.9787103,40.1972931,7.8601083,3.961202,0.0010841,8.0,0.0,-2.3218743887743436,0.6
304.1786963,40.0608173,7.7139279,3.9614191,0.0010847,8.0,0.0,-2.3216578836838067,0.6
304.3786823,39.9243731,7.5677179,3.9616358,0.0010824,8.0,0.0,-2.3214417689889926,0.6
304.5786683,39.7879603,7.4214782,3.961852,0.0010777,8.0,0.0,-2.3212258476024803,0.6
304.7786543,39.6515795,7.2752095,3.9620652,0.0010544,8.0,0.0,-2.321015436723352,0.6
304.9786403,39.5152291,7.1289117,3.9622737,0.0010311,8.0,0.0,-2.3208094830502297,0.6
305.1786263,39.378909,6.982586,3.9624773,0.0010025,8.0,0.0,-2.3206088921028067,0.6
305.3786123,39.2426182,6.8362329,3.9626746,0.0009708,8.0,0.0,-2.320414686949372,0.6
305.5785983,39.1063557,6.6898532,3.9628656,0.0009395,8.0,0.0,-2.320226740720069,0.6
305.7785843,38.970121,6.5434482,3.9630506,0.0009105,8.0,0.0,-2.3200445750704763,0.6
305.9785703,38.8339128,6.3970182,3.9632297,0.0008816,8.0,0.0,-2.319868378217552,0.6
306.1785562,38.6977304,6.2505642,3.9634028,0.0008469,8.0,0.0,-2.319699222426606,0.6
306.3785422,38.5615729,6.1040873,3.9635683,0.0008087,8.0,0.0,-2.3195372368208265,0.6
306.5785282,38.4254389,5.9575881,3.9637262,0.0007678,8.0,0.0,-2.319384334444906,0.6
306.7785142,38.2893275,5.8110683,3.9638739,0.0007086,8.0,0.0,-2.3192424765246886,0.6
306.9785002,38.1532368,5.6645291,3.9640097,0.0006495,8.0,0.0,-2.319112605953009,0.6
307.1784862,38.0171652,5.5179723,3.9641338,0.0005928,8.0,0.0,-2.31899406823608,0.6
307.3784722,37.881111,5.3713994,3.9642468,0.0005375,8.0,0.0,-2.3188865497182025,0.6
307.5784582,37.7450724,5.2248117,3.9643488,0.0004837,8.0,0.0,-2.3187895520246613,0.6
307.7784442,37.6090482,5.078211,3.9644411,0.0004398,8.0,0.0,-2.3187018466915004,0.6
307.9784302,37.4730367,4.9315982,3.9645247,0.0003958,8.0,0.0,-2.3186222016992457,0.6
308.1784162,37.337037,4.7849747,3.9645999,0.0003586,8.0,0.0,-2.3185507496447126,0.6
308.3784022,37.2010477,4.6383414,3.9646683,0.0003252,8.0,0.0,-2.318485630888953,0.6
308.5783882,37.065068,4.4916993,3.9647286,0.0001984,8.0,0.0,-2.318460004635075,0.6
308.7783742,36.9290926,4.3450543,3.9646992,-0.0004931,8.0,0.0,-2.3185586026784235,0.6
308.9783602,36.7931019,4.1984218,3.9645314,-0.0011845,8.0,0.0,-2.318810223296419,0.6
309.1783461,36.6570767,4.0518261,3.9641552,-0.0029645,8.0,0.0,-2.3194056670456473,0.6
309.3783321,36.5209631,3.9053102,3.9633244,-0.0053437,8.0,0.0,-2.3204748706735514,0.6
309.5783181,36.3846903,3.7589371,3.962016,-0.007854,8.0,0.0,-2.3220632759008364,0.6
309.7783041,36.2481941,3.6127902,3.9601183,-0.0111249,8.0,0.0,-2.3242884745583203,0.6
309.9782901,36.1113615,3.4669351,3.9575665,-0.0143934,8.0,0.0,-2.327175211006135,0.6
310.1782761,35.9741171,3.3214848,3.9543237,-0.0182412,8.0,0.0,-2.3308240359473995,0.6
310.3782621,35.8363399,3.1765331,3.9502598,-0.0224004,8.0,0.0,-2.3353041374802026,0.6
310.5782481,35.6979048,3.0321898,3.945363,-0.0266268,8.0,0.0,-2.340638532947979,0.6
310.7782341,35.5587166,2.8886024,3.9395771,-0.0312392,8.0,0.0,-2.346885644725191,0.6
310.9782201,35.4186232,2.7458762,3.9328681,-0.0358538,8.0,0.0,-2.3540542803298035,0.6
311.1782061,35.2775147,2.6041624,3.9252448,-0.0403394,8.0,0.0,-2.362121585571229,0.6
311.3781921,35.1352683,2.4635923,3.9167355,-0.0447601,8.0,0.0,-2.3710729648862605,0.6
311.5781781,34.9917658,2.3242977,3.9073417,-0.0491791,8.0,0.0,-2.380907787930374,0.6
311.7781641,34.8469047,2.1864253,3.8970665,-0.0535821,8.0,0.0,-2.391623679401637,0.6
311.9781501,34.7005728,2.0501115,3.8859098,-0.0579937,8.0,0.0,-2.403221056929458,0.6
312.1781361,34.5526688,1.9155029,3.8738726,-0.0623741,8.0,0.0,-2.4156954915320634,0.6
312.378122,34.4030986,1.782751,3.8609611,-0.066751,8.0,0.0,-2.429045025424604,0.6
312.578108,34.2517715,1.6520092,3.8471733,-0.0711344,8.0,-0.2505518,-2.4432707939192144,0.6
312.778094,34.0985932,1.5234277,3.8325102,-0.0755057,7.9937342,-1.5291344,-2.458371273905902,0.6
312.97808,33.9435007,1.3971819,3.8169713,-0.0799018,7.9553866,-1.5144985,-2.474350455456407,0.6
313.178066,33.7864008,1.2734225,3.8005524,-0.0842854,7.9172229,-1.5000026,-2.491207227762296,0.6
313.378052,33.6272414,1.152332,3.7832564,-0.08869,7.8792423,-1.4856454,-2.508944417703133,0.6
313.578038,33.4659702,1.0340914,3.7650776,-0.093117,7.8414439,-1.4714257,-2.5275668300992216,0.6
313.778024,33.3025005,0.918857,3.746012,-0.0975421,7.8038269,-1.4573421,-2.547075023868347,0.6
313.97801,33.1368421,0.8068523,3.7260595,-0.1020183,7.7663903,-1.4433933,-2.5674773468767578,0.6
314.177996,32.96891,0.6982355,3.7052075,-0.1064964,7.7291333,-1.429578,-2.5887772453783757,0.6
314.377982,32.7987109,0.5932251,3.6834574,-0.1110256,7.692055,-1.4158949,-2.610980779011399,0.6
314.577968,32.6262457,0.492033,3.6607984,-0.1156048,7.6551546,-1.4023428,-2.6341012953318184,0.6
314.777954,32.4514385,0.394828,3.6372159,-0.1202123,7.6184312,-1.3889204,-2.658144268291811,0.6
314.97794,32.274397,0.3018809,3.6127098,-0.1249085,7.581884,-1.3756265,-2.6831244372230696,0.6
315.177926,32.0950495,0.2133653,3.5872533,-0.1296559,7.5455121,-1.3624598,-2.709058069585331,0.6
315.377912,31.9134803,0.1295362,3.5608397,-0.1345098,7.5093147,-1.3494191,-2.735957807760081,0.6
315.5778979,31.7297577,0.0506363,3.5334501,-0.1394582,7.4732909,-1.3365033,-2.763850823028144,0.6
315.7778839,31.543833,-0.023138,3.5050504,-0.1445193,7.4374399,-1.3237111,-2.7927556324112035,0.6
315.9778699,31.3559314,-0.0914799,3.475635,-0.149729,7.401761,-1.3110413,-2.8227004295883344,0.6
316.1778559,31.166011,-0.1541841,3.4451582,-0.1550378,7.3662532,-1.2984928,-2.8537112611370015,0.6
316.3778419,30.974258,-0.2109635,3.4136075,-0.1605119,7.3309157,-1.2860644,-2.885810746857851,0.6
316.5778279,30.7808237,-0.2615485,3.3809525,-0.1661989,7.2957477,-1.2737549,-2.9190600679260545,0.6
316.7778139,30.5857275,-0.3056949,3.3470917,-0.1723898,7.2607485,-1.2615633,-2.953540166638657,0.6
316.9777999,30.3893187,-0.3430717,3.311984,-0.1788209,7.2259172,-1.2494884,-2.989281300573357,0.6
317.1777859,30.1916284,-0.3734172,3.2756537,-0.1841055,7.1912529,-1.237529,-3.0261061410024928,0.6
317.3777719,29.992983,-0.3964606,3.2383369,-0.1891278,7.156755,-1.2256841,-3.063927586998851,0.6
317.5777579,29.7936643,-0.4119719,3.2000123,-0.1939078,7.1224225,-1.2139526,-3.1026724459185857,0.6
317.7777439,29.5938357,-0.4197532,3.1609031,-0.1972179,7.0882547,-1.2023334,3.14107154237971,0.6
317.9777299,29.3938784,-0.419649,3.1211265,-0.2006172,7.0542509,-1.1908253,3.1010527228314775,0.6
318.1777159,29.1941183,-0.4115463,3.081056,-0.1989448,7.0204102,-1.1794275,3.0612703332306404,0.6
318.3777019,28.9947904,-0.3955013,3.04159,-0.1957919,6.9867318,-1.1681387,3.02210963499337,0.6
318.5776878,28.7962187,-0.3716618,3.0027462,-0.1919421,6.953215,-1.1569579,2.9837710291882025,0.6
318.7776738,28.59877,-0.3402388,2.9650078,-0.1855882,6.9198589,-1.1458842,2.946650933984367,0.6
318.9776598,28.4025373,-0.3014928,2.9284961,-0.1795241,6.8866629,-1.1349165,2.910742689775804,0.6
319.1776458,28.2078986,-0.2557449,2.8931838,-0.1737009,6.8536261,-1.1240537,2.8760051763464407,0.6
319.3776318,28.0149309,-0.2032551,2.8590144,-0.1680468,6.8207478,-1.113295,2.842391492533676,0.6
319.5776178,27.8238135,-0.1443028,2.8259497,-0.1626133,6.7880273,-1.1026392,2.8098692469467794,0.6
319.7776038,27.6347704,-0.0791866,2.7939648,-0.1573398,6.7554637,-1.0920854,2.778399918856991,0.6
319.9775898,27.4477972,-0.008127,2.7630048,-0.1522498,6.7230563,-1.0816326,2.747948482263797,0.6
320.1775758,27.2631411,0.0685646,2.7330571,-0.1473038,6.6908044,-1.0712798,2.7184897752546124,0.6
320.3775618,27.0807922,0.1506762,2.7040835,-0.1424693,6.6587072,-1.0610262,2.6899934922342323,0.6
320.5775478,26.9008421,0.2379572,2.67606,-0.1377745,6.626764,-1.0508706,2.6624399038989828,0.6
320.7775338,26.7234067,0.330141,2.6489728,-0.1331697,6.594974,-1.0408123,2.6358054222588456,0.6
320.9775198,26.5484335,0.4270483,2.6227874,-0.1286758,6.5633365,-1.0308503,2.6100690813611136,0.6
321.1775058,26.3760647,0.5283952,2.5974972,-0.1242872,6.5318508,-1.0209836,2.5852135019248252,0.6
